image,time,area,aspect,mean,std,skew,kurt,pred
temp.png,2026-01-08 11:53:53,318.5,2.3999998400000107,44.54259259259259,18.318884223783652,0.21258355380330685,0.32353333819134056,0
temp.png,2026-01-08 11:53:53,397989.0,1.2769230749585798,45.48655050973123,27.01973971753149,0.7662697026821391,0.4079936967903408,1
temp.png,2026-01-08 11:58:37,318.5,2.3999998400000107,44.54259259259259,18.318884223783652,0.21258355380330685,0.32353333819134056,0
temp.png,2026-01-08 11:58:37,397989.0,1.2769230749585798,45.48655050973123,27.01973971753149,0.7662697026821391,0.4079936967903408,1
temp.png,2026-03-06 09:59:27,41913.0,3.25657892594356,52.85588782562467,29.21408002965198,0.016162523349845595,-1.1826327896267752,1
temp.png,2026-03-06 09:59:27,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-03-06 09:59:27,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-03-06 10:00:08,15896.5,0.7303921532823914,53.53671535728385,33.90297867362849,0.08394418631812227,-0.9315867741696775,1
temp.png,2026-03-06 10:00:08,22769.0,0.7937219695348791,88.47667908084416,40.618590402966746,-0.3377224847344945,-0.597597733420181,1
temp.png,2026-03-06 10:00:08,195.5,0.639999974400001,78.915,33.153171416924806,-0.018503715400237476,-0.6464610034723548,0
temp.png,2026-03-06 10:00:08,701.5,1.0285713991836745,49.819047619047616,31.306837110871186,0.16542853730899792,-0.7270395289140281,1
temp.png,2026-03-06 10:00:08,102.5,0.7999999466666703,46.43333333333333,34.75247393272088,0.2874702079810013,-1.053366033567529,1
temp.png,2026-03-06 10:00:08,182.5,1.3888888117283993,91.25333333333333,85.46449711234874,0.8154537042704926,-0.8894135105943177,0
temp.png,2026-03-06 10:00:08,16303.5,1.368421043628809,83.10940662955466,39.504611465006846,-0.3824367852073016,-0.595489919238311,1
temp.png,2026-03-06 10:00:08,39413.5,0.6804733707678303,79.69549781322357,43.69132109210338,-0.18827422202710462,-0.9581038585884416,1
temp.png,2026-03-11 09:55:56,41913.0,3.25657892594356,52.85588782562467,29.21408002965198,0.016162523349845595,-1.1826327896267752,1
temp.png,2026-03-11 09:55:56,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-03-11 09:55:56,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-03-11 09:56:35,133621.0,1.2879256926070413,9.887659264110502,31.064121540182455,6.900241005928957,48.93695332569817,1
temp.png,2026-03-11 10:23:18,15896.5,0.7303921532823914,53.53671535728385,33.90297867362849,0.08394418631812227,-0.9315867741696775,1
temp.png,2026-03-11 10:23:18,22769.0,0.7937219695348791,88.47667908084416,40.618590402966746,-0.3377224847344945,-0.597597733420181,1
temp.png,2026-03-11 10:23:18,195.5,0.639999974400001,78.915,33.153171416924806,-0.018503715400237476,-0.6464610034723548,0
temp.png,2026-03-11 10:23:18,701.5,1.0285713991836745,49.819047619047616,31.306837110871186,0.16542853730899792,-0.7270395289140281,1
temp.png,2026-03-11 10:23:18,102.5,0.7999999466666703,46.43333333333333,34.75247393272088,0.2874702079810013,-1.053366033567529,1
temp.png,2026-03-11 10:23:18,182.5,1.3888888117283993,91.25333333333333,85.46449711234874,0.8154537042704926,-0.8894135105943177,0
temp.png,2026-03-11 10:23:18,16303.5,1.368421043628809,83.10940662955466,39.504611465006846,-0.3824367852073016,-0.595489919238311,1
temp.png,2026-03-11 10:23:18,39413.5,0.6804733707678303,79.69549781322357,43.69132109210338,-0.18827422202710462,-0.9581038585884416,1
temp.png,2026-03-11 10:28:07,41913.0,3.25657892594356,52.85588782562467,29.21408002965198,0.016162523349845595,-1.1826327896267752,1
temp.png,2026-03-11 10:28:07,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-03-11 10:28:07,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-03-11 10:28:55,7082.0,2.98412693675989,54.56323877068558,29.47307948334789,-0.0531174063725305,-1.1868101490236513,1
temp.png,2026-03-11 10:28:55,5744.0,1.8309858897044242,48.799891657638135,18.260114666595953,0.0589088311166999,-0.327638891114292,0
temp.png,2026-03-11 10:28:55,258564.0,2.1670378570890025,40.69890609942844,26.863856428295648,0.3492663789448856,-0.9616620120940578,1
temp.png,2026-03-11 10:30:34,15896.5,0.7303921532823914,53.53671535728385,33.90297867362849,0.08394418631812227,-0.9315867741696775,1
temp.png,2026-03-11 10:30:34,22769.0,0.7937219695348791,88.47667908084416,40.618590402966746,-0.3377224847344945,-0.597597733420181,1
temp.png,2026-03-11 10:30:34,195.5,0.639999974400001,78.915,33.153171416924806,-0.018503715400237476,-0.6464610034723548,0
temp.png,2026-03-11 10:30:34,701.5,1.0285713991836745,49.819047619047616,31.306837110871186,0.16542853730899792,-0.7270395289140281,1
temp.png,2026-03-11 10:30:34,102.5,0.7999999466666703,46.43333333333333,34.75247393272088,0.2874702079810013,-1.053366033567529,1
temp.png,2026-03-11 10:30:34,182.5,1.3888888117283993,91.25333333333333,85.46449711234874,0.8154537042704926,-0.8894135105943177,0
temp.png,2026-03-11 10:30:34,16303.5,1.368421043628809,83.10940662955466,39.504611465006846,-0.3824367852073016,-0.595489919238311,1
temp.png,2026-03-11 10:30:34,39413.5,0.6804733707678303,79.69549781322357,43.69132109210338,-0.18827422202710462,-0.9581038585884416,1
temp.png,2026-03-11 15:02:57,41913.0,3.25657892594356,52.85588782562467,29.21408002965198,0.016162523349845595,-1.1826327896267752,1
temp.png,2026-03-11 15:02:57,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-03-11 15:02:57,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-03-16 12:06:06,41913.0,3.25657892594356,52.85588782562467,29.214080029651978,0.0161625233498456,-1.182632789626775,1
temp.png,2026-03-16 12:06:06,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-03-16 12:06:06,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-03-16 12:09:15,41913.0,3.25657892594356,52.85588782562467,29.214080029651978,0.0161625233498456,-1.182632789626775,1
temp.png,2026-03-16 12:09:15,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-03-16 12:09:15,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-04-09 07:25:27,41913.0,3.25657892594356,52.85588782562467,29.214080029651978,0.0161625233498456,-1.182632789626775,1
temp.png,2026-04-09 07:25:27,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-04-09 07:25:27,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-04-09 07:42:02,114.0,0.4545454338842984,94.27727272727273,21.66250283152018,0.8232573917456925,0.601451747838377,0
temp.png,2026-04-09 07:42:02,2517.5,0.6923076834319528,83.09852801519469,26.78900937836796,1.5053189165840364,2.1512081887746595,0
temp.png,2026-04-09 07:42:02,764.5,0.8809523599773248,79.74967824967825,13.226023079961086,1.1661002380490726,2.6946487155577774,0
temp.png,2026-04-09 07:42:02,170.0,1.399999906666673,74.66031746031746,9.693829483643144,1.7009184567383009,4.283690962064575,1
temp.png,2026-04-09 07:42:02,94.5,0.7499999531250029,75.90104166666667,10.42111233258062,1.642967019596648,1.6140063673857217,0
temp.png,2026-04-09 07:42:02,549.5,1.7692307011834345,78.39046822742475,21.52820836249867,1.0639206372747552,1.4318443337208766,0
temp.png,2026-04-09 07:42:02,167.0,1.5384614201183524,71.58461538461539,7.935591311771016,0.13528832323223988,-0.25213331629677116,0
temp.png,2026-04-09 07:42:02,7575.0,1.0156249920654297,76.59891826923077,25.24811157795639,0.20312784005734424,-0.37540226372806984,0
temp.png,2026-04-09 07:42:40,2267.5,0.35999999712,74.24675555555555,11.40265468730965,0.8271689107686505,0.6172414692433619,1
temp.png,2026-04-09 07:42:40,103.5,0.7777777345679036,77.22619047619048,8.557950713118373,2.0632833841157727,9.28159230216311,0
temp.png,2026-04-09 07:43:17,114.0,0.4545454338842984,94.27727272727273,21.66250283152018,0.8232573917456925,0.601451747838377,0
temp.png,2026-04-09 07:43:17,2517.5,0.6923076834319528,83.09852801519469,26.78900937836796,1.5053189165840364,2.1512081887746595,0
temp.png,2026-04-09 07:43:17,764.5,0.8809523599773248,79.74967824967825,13.226023079961086,1.1661002380490726,2.6946487155577774,0
temp.png,2026-04-09 07:43:17,170.0,1.399999906666673,74.66031746031746,9.693829483643144,1.7009184567383009,4.283690962064575,1
temp.png,2026-04-09 07:43:17,94.5,0.7499999531250029,75.90104166666667,10.42111233258062,1.642967019596648,1.6140063673857217,0
temp.png,2026-04-09 07:43:17,549.5,1.7692307011834345,78.39046822742475,21.52820836249867,1.0639206372747552,1.4318443337208766,0
temp.png,2026-04-09 07:43:17,167.0,1.5384614201183524,71.58461538461539,7.935591311771016,0.13528832323223988,-0.25213331629677116,0
temp.png,2026-04-09 07:43:17,7575.0,1.0156249920654297,76.59891826923077,25.24811157795639,0.20312784005734424,-0.37540226372806984,0
temp.png,2026-04-09 07:47:28,40176.5,1.142857137026239,28.396683673469386,26.07100020490572,1.3912863518641154,5.010140254038786,1
temp.png,2026-04-10 19:41:33,62.0,1.8749997656250295,72.74166666666666,14.519811657027633,0.4854234242352635,-0.0717549877150474,0
temp.png,2026-04-10 19:41:33,61905.5,1.2110389571070164,56.65825528359041,47.06592149156123,1.6236928288797854,3.7359810067338284,0
temp.png,2026-04-10 19:41:33,536.0,0.7878787640036738,62.46153846153846,27.138667284315943,-0.20578907875062047,-0.5115773957737413,0
temp.png,2026-04-10 19:41:33,328.0,0.8799999648000014,58.96363636363636,24.525581180298357,-0.29311665451601565,0.08552386875873719,0
temp.png,2026-04-10 19:41:58,19720.5,1.5250836069395197,116.3758581235698,60.870589832973934,-0.1407684143301679,-0.5379596943105986,1
temp.png,2026-04-10 19:46:08,131889.0,1.2724458164939758,25.918261734198097,17.75295303008887,4.50282090850555,44.938729485317246,1
temp.png,2026-04-10 19:46:29,55.5,1.0909089917355463,40.03787878787879,18.09796795182563,0.3875074600086558,-0.31986908455015106,0
temp.png,2026-04-10 19:46:29,2140.5,2.4651162217414835,42.543220710838085,22.999003095322788,0.6754140444141764,0.2757280846746064,0
temp.png,2026-04-10 19:46:29,1141.0,0.7037036906721539,38.76120857699805,21.368631618631827,0.6903435156619399,0.23956552450120583,0
temp.png,2026-04-10 19:46:29,50.5,0.5714285306122479,35.24107142857143,18.354760736909203,1.0845861604648717,1.2493082120391037,0
temp.png,2026-04-10 19:46:29,63.0,0.6923076390532585,39.77777777777778,21.23298156578203,0.2949090774512263,-0.5326883312062063,1
temp.png,2026-04-10 19:46:29,65.0,1.8749997656250295,34.15833333333333,17.46663287210471,0.5527139926273602,0.012845166988059376,0
temp.png,2026-04-10 19:46:29,86.5,1.1666665694444527,30.541666666666668,17.033529318134455,0.8374162501491225,0.5942045413559671,0
temp.png,2026-04-10 19:46:29,60.5,1.399999860000014,35.34285714285714,20.305794890189574,0.6638765184028532,-0.04291386993251134,0
temp.png,2026-04-10 19:46:29,191.5,1.6249998984375063,36.70192307692308,20.683921574169407,0.6924591764805951,0.38466497586608206,0
temp.png,2026-04-10 19:46:29,97.0,1.0666665955555603,33.15416666666667,19.304068637782613,0.6157415535403726,-0.2646492708431589,1
temp.png,2026-04-10 19:46:29,272.5,2.2777776512345747,35.17750677506775,18.990788903058323,0.9800956570165389,1.246160302498005,1
temp.png,2026-04-10 19:46:29,13082.5,0.4729729708424641,39.865679965679966,21.68636708960124,0.7562846871171115,0.7797096087516655,1
temp.png,2026-04-10 19:46:29,127.0,0.9411764152249167,31.841911764705884,19.041576241396626,0.5629610823511771,-0.14200817322760217,1
temp.png,2026-04-10 19:46:29,71.5,0.6470587854671302,33.74866310160428,17.76031554824211,0.6048034845161984,0.09101823275571608,0
temp.png,2026-04-10 19:46:29,68.0,0.9999999090909174,29.58677685950413,17.234728260300674,0.6787492796481903,-0.009106035416336589,0
temp.png,2026-04-10 19:46:29,79.0,1.4545453223140616,32.13636363636363,18.85963813049506,0.8672901014374121,2.209822410663004,0
temp.png,2026-04-10 19:46:29,313.0,1.34782602835539,36.81206171107994,18.943364925785474,0.5743046221695909,0.342365319872842,0
temp.png,2026-04-10 19:46:29,869.5,3.749999843750006,36.015277777777776,19.10391291886896,0.6396527129525099,0.19996436386819116,0
temp.png,2026-04-10 19:46:29,175.0,1.8749998828125072,36.1875,20.083633728735446,0.6319817042334129,0.4763355010157606,0
temp.png,2026-04-10 19:46:50,188.0,1.7857141581632745,41.89714285714286,40.679594644098444,2.6592123263545053,8.830867049088281,0
temp.png,2026-04-10 19:46:50,157.0,1.6923075621301875,47.17482517482517,46.54012701070157,2.453838217756201,6.311205704949382,0
temp.png,2026-04-10 19:46:50,54511.0,1.8111587905100481,59.417854890873215,62.15784541322611,1.8209689216575033,2.64200128671511,1
temp.png,2026-04-10 19:46:50,32497.0,2.8322147460925184,56.148414389770664,65.70882454458112,1.8567163972402962,2.5022688381894467,1
temp.png,2026-04-14 22:13:03,22852.5,0.10248447189055206,71.12222379070205,37.80723257917291,-0.13771530317523006,-1.2633482976806543,1
temp.png,2026-04-14 22:13:36,138.0,2.9999997000000302,70.14666666666666,12.684576811580625,0.29152807681322146,0.9654623551150734,0
temp.png,2026-04-14 22:13:36,844.5,0.9565217183364845,72.7994071146245,14.437725055798328,0.2428809477188393,0.2792225994211295,0
temp.png,2026-04-14 22:13:36,302.5,0.679999972800001,69.98588235294118,11.64998513446339,-0.07773141180972225,-0.4508773895908207,0
temp.png,2026-04-14 22:13:36,10935.0,0.9622641448914205,82.00933119579068,20.557429812415695,0.38987472091643127,-0.3461077557387737,1
temp.png,2026-04-14 22:14:07,166.0,0.6666666296296316,28.78240740740741,16.608059894630944,0.47382383980889947,0.07460813783784559,0
temp.png,2026-04-14 22:14:07,120.5,1.6999998300000172,30.68235294117647,15.398404626840506,0.32390852324297675,-0.4634917274182908,0
temp.png,2026-04-14 22:14:07,369.5,1.7222221265432152,31.636200716845877,21.940092298839048,0.686922209313316,0.020273323915869668,0
temp.png,2026-04-14 22:14:07,1820.0,0.7261904675453515,36.81030444964871,22.317512263138806,0.07597305706504867,-0.6780619982655001,1
temp.png,2026-04-14 22:14:07,130.0,1.99999980000002,25.25,17.527906321064133,0.3641641187578695,-0.7325873892778989,0
temp.png,2026-04-14 22:14:07,70.5,1.5999998400000162,28.6125,16.100460979425403,0.18826364132611498,-0.6473787715838379,0
temp.png,2026-04-14 22:14:07,531.0,1.28571423979592,94.1547619047619,63.42777933689605,1.4782555631877186,0.7920381539600578,1
temp.png,2026-04-14 22:14:07,2270.0,0.4786324745416028,35.49099511599512,21.098291211613258,0.1112335356224968,-0.5760345073685835,1
temp.png,2026-04-14 22:14:07,7614.5,0.9772727198691461,52.451550387596896,54.15721608296142,1.9404494713421208,2.772658371928694,1
temp.png,2026-04-14 22:14:07,130523.0,1.452554740991351,74.15744986082073,83.90951200882732,1.0366433612182107,-0.5805105603887499,1
temp.png,2026-04-15 10:44:02,41913.0,3.25657892594356,52.85588782562467,29.214080029651978,0.0161625233498456,-1.182632789626775,1
temp.png,2026-04-15 10:44:02,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-04-15 10:44:02,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
temp.png,2026-04-15 11:32:10,41913.0,3.25657892594356,52.85588782562467,29.214080029651978,0.0161625233498456,-1.182632789626775,1
temp.png,2026-04-15 11:32:10,1406.5,1.245282995372019,54.74699828473413,13.676289965760292,-0.10863160310543378,0.0796582274956994,0
temp.png,2026-04-15 11:32:10,243.5,2.769230556213034,46.2008547008547,10.441035051406548,0.0379166609344396,0.07238941453002479,0
